facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"tx-hhsc-assisted-living:106255","CELESTECARE OF HORSESHOE BAY MEMORY CARE","106255","assisted_living","Assisted Living","LLANO","26409 TX HWY 71 BLDG B","HORSESHOE BAY","TX","78657","(512) 422-8787","","16","","","","","","","","true","30.5196","-98.4034","43","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100800","PAFFORD PLACE","100800","assisted_living","Assisted Living","BURNET","615 CR 340 A","BURNET","TX","78611","(512) 756-7854","(512) 756-8088","16","","","","","","","","true","30.7334","-98.2278","43.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103037","MERCY HOUSE B","103037","assisted_living","Assisted Living","COMAL","550 ROCK ST","NEW BRAUNFELS","TX","78130","(830) 624-7702","(830) 629-4884","16","","","","","","","","true","29.7256","-98.1221","43.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030347","SODALIS ELDER LIVING NEW BRAUNFELS I","030347","assisted_living","Assisted Living","COMAL","550 ROCK ST BLDG B","NEW BRAUNFELS","TX","78130","(830) 624-7702","(830) 608-0309","16","","","","","","","","true","29.7256","-98.1221","43.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000529","EDEN HOME INC","000529","assisted_living","Assisted Living","COMAL","631 LAKEVIEW BLVD","NEW BRAUNFELS","TX","78130","(830) 625-6291","(830) 620-7786","64","","","","","","","","true","29.7244","-98.1279","44","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101942","COUNTRY OAKS AT HAMILTON CREEK","101942","assisted_living","Assisted Living","BURNET","407 W JACKSON ST","BURNET","TX","78611","(512) 756-4724","(512) 756-1387","60","","","","","","","","true","30.7553","-98.2314","44.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000380","BROOKDALE NEW BRAUNFELS","000380","assisted_living","Assisted Living","COMAL","2457 LOOP 337","NEW BRAUNFELS","TX","78130","(830) 606-5300","(830) 625-7958","60","","","","","","","","true","29.7213","-98.1472","44.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000396","OAKTREE ASSISTED LIVING","000396","assisted_living","Assisted Living","COMAL","1750 HIGHWAY 46 WEST","NEW BRAUNFELS","TX","78132","(830) 608-9222","(830) 608-0995","60","","","","","","","","true","29.7182","-98.1608","45.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106504","MEMORY CARE OF NEW BRAUNFELS","106504","assisted_living","Assisted Living","COMAL","2022 TEXAS 46","NEW BRAUNFELS","TX","78132","(830) 420-5882","(830) 629-2389","64","","","","","","","","true","29.7219","-98.1712","45.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106312","ELAN WESTPOINTE","106312","assisted_living","Assisted Living","COMAL","2140 INDEPENDENCE DRIVE","NEW BRAUNFELS","TX","78132","830 4834900","830 6288021","128","","","","","","","","true","29.7132","-98.1636","45.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110107","BECS BLESSING, LLC","110107","assisted_living","Assisted Living","LEE","325 CACTUS STREET","GIDDINGS","TX","78942","(979) 540-6894","(979) 212-0472","16","","","","","","","","true","30.1917","-96.9284","48.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000702","THE BRAIN INJURY LIFECARE CENTER","000702","assisted_living","Assisted Living","GONZALES","239 PRIVATE ROAD 5091","GONZALES","TX","78629","(830) 672-6596","(830) 672-7446","8","","","","","","","","true","29.5807","-97.4968","49.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:050604","SEGUIN ASSISTED LIVING","050604","assisted_living","Assisted Living","GUADALUPE","226 PRESTON DR","SEGUIN","TX","78155","(830) 379-8882","(830) 379-8998","60","","","","","","","","true","29.5661","-97.9392","49.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000359","WINDCHIME AT THE VILLAGE","000359","assisted_living","Assisted Living","LLANO","216 COVENANT LN","KINGSLAND","TX","78639","(325) 388-3502","(325) 388-0742","60","","","","","","","","true","30.6587","-98.4471","49.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030122","ARGENT COURT","030122","assisted_living","Assisted Living","GUADALUPE","953 S HWY 123 BYPASS","SEGUIN","TX","78155","(830) 372-1177","(830) 372-4477","56","","","","","","","","true","29.5606","-97.9433","50.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106447","THE VILLAGE OF GARDEN RIDGE","106447","assisted_living","Assisted Living","COMAL","9514 FM 1863","SAN ANTONIO","TX","78266","(210) 860-8964","(210) 651-7400","16","","","","","","","","true","29.7123","-98.2986","50.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110649","BELLA GROVES  BULVERDE I","110649","assisted_living","Assisted Living","COMAL","3650 WESTWARD SPUR","BULVERDE","TX","78163","210 2016931","","16","","","","","","","","true","29.7653","-98.433","53.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030010","THE ROMBERG HOUSE","030010","assisted_living","Assisted Living","GONZALES","210 QUALLS ST","GONZALES","TX","78629","(830) 672-8249","(830) 672-2493","16","","","","","","","","true","29.5127","-97.4601","54.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106854","BULVERDE ASSISTED LIVING INC","106854","assisted_living","Assisted Living","COMAL","1396 BULVERDE ROAD","BULVERDE","TX","78163","(830) 980-2254","(210) 783-8256","40","","","","","","","","true","29.7662","-98.4594","55.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101536","GARDEN RIDGE ASSISTED LIVING","101536","assisted_living","Assisted Living","COMAL","9621 MEADOW RUE","GARDEN RIDGE","TX","78266","(210) 744-2971","(210) 651-7400","8","","","","","","","","true","29.6281","-98.2946","55.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105480","NEW HAVEN ASSISTED LIVING OF SCHERTZ LLC","105480","assisted_living","Assisted Living","GUADALUPE","2300 FM 3009","CIBOLO","TX","78108","(210) 319-4965","(210) 309-4947","16","","","","","","","","true","29.5875","-98.2323","55.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105481","NEW HAVEN ASSISTED LIVING OF SCHERTZ LLC","105481","assisted_living","Assisted Living","GUADALUPE","2332 FM 3009","CIBOLO","TX","78108","(210) 319-4965","(210) 309-4947","16","","","","","","","","true","29.5875","-98.2323","55.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030300","THE ROSEWOOD RETIREMENT COMMUNITY","030300","assisted_living","Assisted Living","BELL","5700 E CENTRAL TEXAS EXPY","KILLEEN","TX","76543","(254) 680-5020","(254) 690-3238","85","","","","","","","","true","31.0731","-97.6868","55.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101917","SODALIS ELDER LIVING GRACELAND","101917","assisted_living","Assisted Living","COMAL","19095 FM 2252","GARDEN RIDGE","TX","78266","(210) 651-2377","","50","","","","","","","","true","29.6173","-98.3117","56.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106371","LEGACY AT FOREST RIDGE","106371","assisted_living","Assisted Living","GUADALUPE","5001 SCHERTZ PARKWAY","SCHERTZ","TX","78154","(210) 305-5713","","108","","","","","","","","true","29.5883","-98.2906","57.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110495","THE BROOKS OF CIBOLO","110495","assisted_living","Assisted Living","GUADALUPE","816 EVERYDAY WAY","CIBOLO","TX","78108","210 4551200","","126","","","","","","","","true","29.5542","-98.2299","57.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030411","JEFFERSON PLACE ASSISTED LIVING","030411","assisted_living","Assisted Living","FAYETTE","911 S JEFFERSON","LA GRANGE","TX","78945","(979) 968-9161","(979) 968-6962","45","","","","","","","","true","29.8979","-96.8707","58.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106767","SODALIS AT STONE OAK","106767","assisted_living","Assisted Living","BEXAR","25690 WILDERNESS OAKS","SAN ANTONIO","TX","78261","(830) 624-1044","(830) 626-4884","66","","","","","","","","true","29.6814","-98.4386","58.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104975","FIRST STREET ASSISTED LIVING AND ADULT DAY CARE","104975","assisted_living","Assisted Living","GUADALUPE","312 1ST STREET","SCHERTZ","TX","78154","(210) 566-6303","(210) 566-4191","16","","","","","","","","true","29.5511","-98.2699","58.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103463","CANYON CREEK MEMORY CARE","103463","assisted_living","Assisted Living","BELL","4257 LOWES DRIVE","TEMPLE","TX","76502","(254) 773-3081","(254) 231-3644","52","","","","","","","","true","31.058","-97.3659","59.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104460","STONEY BROOK OF BELTON","104460","assisted_living","Assisted Living","BELL","500 RIVER FAIR BLVD","BELTON","TX","76513","(254) 933-3800","","57","","","","","","","","true","31.0889","-97.4644","59.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104420","STONEY BROOK OF BELTON","104420","assisted_living","Assisted Living","BELL","500 RIVER FAIR BLVD","BELTON","TX","76513","(254) 933-3800","","56","","","","","","","","true","31.0889","-97.4644","59.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:102947","AUTISM TREATMENT CENTER INC","102947","assisted_living","Assisted Living","BEXAR","16511 HUNTING VALLEY","SAN ANTONIO","TX","78247","(210) 590-2107","(210) 590-3143","7","","","","","","","","true","29.5909","-98.3627","59.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000365","SODALIS TEMPLE","000365","assisted_living","Assisted Living","BELL","3002 JACK RABBIT ROAD","TEMPLE","TX","76502","(254) 778-2222","(254) 778-2845","74","","","","","","","","true","31.074","-97.3791","59.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103040","THE MERCY HOUSE A","103040","assisted_living","Assisted Living","BELL","2728 COTTONWOOD LANE","TEMPLE","TX","76502","254 7719911","(866) 577-7154","16","","","","","","","","true","31.0744","-97.3818","59.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103473","THE MERCY HOUSE B","103473","assisted_living","Assisted Living","BELL","2728 COTTONWOOD LN","TEMPLE","TX","76502","254 7719911","(866) 577-7154","16","","","","","","","","true","31.0744","-97.3818","59.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106309","AUTISTIC TREATMENT CENTER","106309","assisted_living","Assisted Living","BEXAR","16330 MARTINS FERRY","SAN ANTONIO","TX","78247","(210) 590-2107","(210) 590-3143","5","","","","","","","","true","29.5866","-98.363","59.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110486","LAMPASAS ASSISTED LIVING","110486","assisted_living","Assisted Living","LAMPASAS","2032 HWY 281 SOUTH","LAMPASAS","TX","76550","(866) 304-6801","(972) 300-3640","50","","","","","","","","true","31.0501","-98.1826","60.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:102468","SILVER CREEK ASSISTED LIVING LAMPASAS","102468","assisted_living","Assisted Living","LAMPASAS","1802 HWY 281 S","LAMPASAS","TX","76550","(512) 556-8990","(512) 556-8994","16","","","","","","","","true","31.0522","-98.1826","60.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104834","FRANKLIN PARK TPC PARKWAY","104834","assisted_living","Assisted Living","BEXAR","21802 ENCINO COMMONS","SAN ANTONIO","TX","78258","(210) 483-9999","","125","","","","","","","","true","29.6438","-98.4494","60.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105623","SEASON'S ALZHEIMERS AND ASSISTED CARE","105623","assisted_living","Assisted Living","BEXAR","15170 NACOGDOCHES ROAD","SAN ANTONIO","TX","78247","(210) 584-4238","","16","","","","","","","","true","29.58","-98.369","60.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106894","SEASONS ALZHEIMER'S CARE & ASSISTED LIVING LLC","106894","assisted_living","Assisted Living","BEXAR","15170 NACOGDOCHES ROAD BLDG 2","SAN ANTONIO","TX","78247","(210) 584-4238","(210) 584-4238","16","","","","","","","","true","29.58","-98.369","60.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104600","STONEY BROOK OF COPPERAS COVE","104600","assisted_living","Assisted Living","CORYELL","1808 MARTIN LUTHER KING JR DRIVE","COPPERAS COVE","TX","76522","(254) 547-1700","(254) 547-1788","28","","","","","","","","true","31.1358","-97.9192","60.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104601","STONEY BROOK OF COPPERAS COVE","104601","assisted_living","Assisted Living","CORYELL","1808 MARTIN LUTHER KING JR DRIVE","COPPERAS COVE","TX","76522","(254) 547-1700","(254) 547-1788","52","","","","","","","","true","31.1358","-97.9192","60.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000313","BROOKDALE NACOGDOCHES","000313","assisted_living","Assisted Living","BEXAR","14595 NACOGDOCHES RD","SAN ANTONIO","TX","78247","(210) 653-6100","(210) 653-2082","60","","","","","","","","true","29.5737","-98.3791","61.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030364","ESPLANADE GARDENS SENIOR INC","030364","assisted_living","Assisted Living","BEXAR","10790 TOEPPERWEIN","CONVERSE","TX","78109","(210) 566-7600","(210) 566-7605","120","","","","","","","","true","29.5376","-98.3319","61.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105159","MIRAMAR HOME CARE","105159","assisted_living","Assisted Living","BEXAR","8662 GAVEL DRIVE","CONVERSE","TX","78109","(210) 957-4769","(210) 932-8250","6","","","","","","","","true","29.5154","-98.2982","61.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110651","SERENITY OAKS ASSISTED LIVING AND MEMORY CARE","110651","assisted_living","Assisted Living","BEXAR","6674 RANDOLPH BLVD","LIVE OAK","TX","78233","","","16","","","","","","","","true","29.5504","-98.3571","61.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110554","SERENITY OAKS ASSISTED LIVING AND MEMORY CARE","110554","assisted_living","Assisted Living","BEXAR","6684 RANDOLPH BLVD","LIVE OAK","TX","78233","(210) 274-3556","","16","","","","","","","","true","29.5498","-98.357","61.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100002","WOODCREST HOME FOR SENIOR CITIZENS","100002","assisted_living","Assisted Living","BEXAR","11307 FOREST SHOWER","SAN ANTONIO","TX","78233","(210) 599-3053","(210) 627-6322","10","","","","","","","","true","29.5419","-98.3507","61.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000302","BROOKDALE WESTERN HILLS","000302","assisted_living","Assisted Living","BELL","3902 W ADAMS AVE","TEMPLE","TX","76504","(254) 791-8000","(254) 791-8003","54","","","","","","","","true","31.1089","-97.3824","62","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030135","GARDEN ESTATES OF TEMPLE ASSISTED LIVING COMMUNITY","030135","assisted_living","Assisted Living","BELL","5320 LOOP 205","TEMPLE","TX","76502","(254) 770-1017","(254) 770-1101","156","","","","","","","","true","31.1156","-97.3975","62.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000973","WILDFLOWER PLACE","000973","assisted_living","Assisted Living","BELL","706 RED COAT DR","TEMPLE","TX","76504","(254) 742-1581","(254) 742-0425","47","","","","","","","","true","31.1123","-97.3708","62.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110289","MENTIS NEURO HEALTH","110289","assisted_living","Assisted Living","BEXAR","18931 HARDY OAK BLVD","SAN ANTONIO","TX","78258","(210) 599-4400","(210) 599-1046","24","","","","","","","","true","29.6195","-98.4771","62.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:010240","A & R GOLDEN CASA ASSISTED LIVING, INC","010240","assisted_living","Assisted Living","BEXAR","7715 BARREN RIDGE","SAN ANTONIO","TX","78239","(210) 669-0967","(210) 656-8024","11","","","","","","","","true","29.5196","-98.3401","62.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:102130","SUSAN HOME CARE","102130","assisted_living","Assisted Living","BEXAR","8426 CASCADE RIDGE DR","SAN ANTONIO","TX","78239","(210) 630-9982","(210) 590-0860","10","","","","","","","","true","29.5143","-98.331","62.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000523","THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER","000523","assisted_living","Assisted Living","BEXAR","7402 CRESTWAY DRIVE","SAN ANTONIO","TX","78239","(210) 646-5200","(210) 646-5395","30","","","","","","","","true","29.5209","-98.3426","62.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100102","INDEPENDENCE HILL ASSISTED LIVING","100102","assisted_living","Assisted Living","BEXAR","20500 HUEBNER RD","SAN ANTONIO","TX","78258","(210) 482-2000","(210) 482-2006","115","","","","","","","","true","29.6251","-98.4905","63","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101357","THE HAVEN IN STONE OAK","101357","assisted_living","Assisted Living","BEXAR","511 KNIGHTS CROSS DRIVE","SAN ANTONIO","TX","78258","210 4042687","210 4811599","60","","","","","","","","true","29.6338","-98.5011","63","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
