facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner,source_detail
"cms-nursing-home-provider-info:375285","Sand Springs Nursing and Rehabilitation","375285","skilled_nursing","Medicare and Medicaid","TULSA","1025 North Adams","SAND SPRINGS","OK","74063","9182455908","","173","CONHOLD OF SAND SPRINGS, LLC","","ACTIVE","1997-01-01","","","2026-07-01","true","36.1499","-96.101","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":58.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""Y"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":4,""staffing_rating"":2,""chain_name"":""CONHOLD"",""chain_id"":""720"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375284","Arbor Village","375284","skilled_nursing","Medicare and Medicaid","CREEK","310 W Taft Ave","SAPULPA","OK","74066","9182246012","","142","ARBOR SNF OPERATIONS LLC","","ACTIVE","1996-11-04","","","2026-07-01","true","35.9884","-96.118","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":68.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""SKYBLUE HEALTHCARE"",""chain_id"":""883"",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375572","BEACON RIDGE","375572","skilled_nursing","Medicare and Medicaid","CREEK","102 EAST LINE AVENUE","SAPULPA","OK","74066","9182161811","","69","BEACON RIDGE SNF OPERATIONS LLC","","ACTIVE","2018-04-26","","","2026-07-01","true","36.0029","-96.113","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":51.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""SKYBLUE HEALTHCARE"",""chain_id"":""883"",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375408","THE GARDENS","375408","skilled_nursing","Medicare and Medicaid","CREEK","1165 SOUTH BRENNER ROAD","SAPULPA","OK","74066","9182240600","","107","PHOENIX HEALTHCARE LLC","","ACTIVE","2002-02-25","","","2026-07-01","true","35.9848","-96.083","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":62.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":4,""longstay_qm_rating"":3,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":""PHOENIX HEALTHCARE"",""chain_id"":""401"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375532","HENSLEY NURSING & REHAB","375532","skilled_nursing","Medicare and Medicaid","BECKHAM","HIGHWAY 152, BOX 465","SAYRE","OK","73662","5809282494","","67","HENSLEY NURSING & REHAB LLC","","ACTIVE","2010-01-15","","","2026-07-01","true","35.2994","-99.639","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":31,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""BRADFORD MONTGOMERY"",""chain_id"":""87"",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:37e082","SEILING NURSING CENTER","37E082","skilled_nursing","Medicaid","DEWEY","914 NE HIGHWAY 60","SEILING","OK","73663","5809224433","","31","Legal Business Name Not Available","","ACTIVE","1979-03-02","","","2026-07-01","true","36.1588","-98.921","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Government - City"",""average_residents_per_day"":18,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375418","SEMINOLE CARE AND REHABILITATION CENTER","375418","skilled_nursing","Medicare and Medicaid","SEMINOLE","1200 WRANGLER BLVD","SEMINOLE","OK","74868","4053821127","","106","SEMINOLE HEALTH CARE LLC","","ACTIVE","2002-08-29","","","2026-07-01","true","35.2466","-96.683","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":96.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":""MGM HEALTHCARE"",""chain_id"":""348"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375350","Seminole Pioneer Nursing Home","375350","skilled_nursing","Medicare and Medicaid","SEMINOLE","1705 Boren Blvd","SEMINOLE","OK","74868","4053821270","","110","Legal Business Name Not Available","","ACTIVE","1998-06-25","","","2026-07-01","true","35.2384","-96.693","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":45.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375564","SHATTUCK NURSING CENTER","375564","skilled_nursing","Medicare and Medicaid","ELLIS","211 NORTH ALFALFA","SHATTUCK","OK","73858","5809382501","","60","SHATTUCK NURSING CENTER INC","","ACTIVE","2015-08-31","","","2026-07-01","true","36.2767","-99.867","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":44.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":3,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375246","Shawnee Care Center","375246","skilled_nursing","Medicare and Medicaid","POTTAWATOMIE","1202 West Gilmore","SHAWNEE","OK","74804","4052738043","","114","SHAWNEE CARE CENTER, LLC","","ACTIVE","1995-10-01","","","2026-07-01","true","35.3631","-96.937","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":43.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""BGM ESTATE"",""chain_id"":""78"",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375432","SHAWNEE COLONIAL ESTATES NURSING HOME","375432","skilled_nursing","Medicare and Medicaid","POTTAWATOMIE","535 WEST FEDERAL STREET","SHAWNEE","OK","74801","4052737661","","161","N & R SHAWNEE LLC","","ACTIVE","2003-02-20","","","2026-07-01","true","35.3545","-96.931","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":59.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":2,""staffing_rating"":3,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375513","THE GOLDEN RULE HOME","375513","skilled_nursing","Medicare and Medicaid","POTTAWATOMIE","38801 HARDESTY ROAD","SHAWNEE","OK","74801","4052737106","","83","GOLDEN RULE SENIOR PROPERTIES, LLC","","ACTIVE","2007-09-01","","","2026-07-01","true","35.3042","-96.97","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":52.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375508","THE REGENCY SKILLED NURSING AND THERAPY","375508","skilled_nursing","Medicare and Medicaid","POTTAWATOMIE","1610 NORTH BRYAN AVENUE","SHAWNEE","OK","74804","4052759004","","110","OPSHAW LLC","","ACTIVE","2007-01-31","","","2026-07-01","true","35.3473","-96.894","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Partnership"",""average_residents_per_day"":90.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":3,""staffing_rating"":4,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375293","SKIATOOK NURSING HOME,LLC","375293","skilled_nursing","Medicare and Medicaid","OSAGE","318 SOUTH CHERRY","SKIATOOK","OK","74070","9183962149","","70","SKIATOOK NURSING HOME LLC","","ACTIVE","1997-03-01","","","2026-07-01","true","36.3674","-96.008","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":38.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":3,""staffing_rating"":1,""chain_name"":""OKLAHOMA NURSING HOMES, LTD."",""chain_id"":""384"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375548","AYERS NURSING HOME","375548","skilled_nursing","Medicare and Medicaid","KIOWA","801 B STREET","SNYDER","OK","73566","5805692258","","97","AYERS NURSING HOME INC","","ACTIVE","2011-11-16","","","2026-07-01","true","34.6578","-98.956","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":66.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375258","SPIRO NURSING HOME, INC.","375258","skilled_nursing","Medicare and Medicaid","LE FLORE","401 SOUTH MAIN","SPIRO","OK","74959","9189622308","","95","SPIRO NURSING HOME, INC.","","ACTIVE","1996-05-01","","","2026-07-01","true","35.238","-94.621","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":51,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":2,""longstay_qm_rating"":4,""shortstay_qm_rating"":1,""staffing_rating"":4,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375497","STIGLER NURSING & REHAB","375497","skilled_nursing","Medicare and Medicaid","HASKELL","1402 NORTHWEST 7TH STREET","STIGLER","OK","74462","9189673381","","80","HASKELL NURSING & REHAB LLC","","ACTIVE","2006-01-09","","","2026-07-01","true","35.2655","-95.132","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":54,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":3,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375178","STILLWATER CREEK SKILLED NURSING AND THERAPY","375178","skilled_nursing","Medicare and Medicaid","PAYNE","1215 WEST 10TH STREET","STILLWATER","OK","74074","4053721000","","112","STILLWATER NURSING CENTER LLC","","ACTIVE","1994-08-01","","","2026-07-01","true","36.1089","-97.064","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Partnership"",""average_residents_per_day"":69.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":2,""longstay_qm_rating"":3,""shortstay_qm_rating"":1,""staffing_rating"":2,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375417","Westhaven Nursing Home","375417","skilled_nursing","Medicare and Medicaid","PAYNE","1215 South Western","STILLWATER","OK","74074","4057431140","","125","N&R OF WESTHAVEN L L C","","ACTIVE","2002-08-16","","","2026-07-01","true","36.1081","-97.087","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":54.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":4,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":1,""staffing_rating"":3,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375333","STILWELL NURSING AND REHAB","375333","skilled_nursing","Medicare and Medicaid","ADAIR","509 W LOCUST ST","STILWELL","OK","74960","9186967715","","120","SNH OPCO, LLC","","ACTIVE","1998-02-01","","","2026-07-01","true","35.8086","-94.635","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":86.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":2,""longstay_qm_rating"":3,""shortstay_qm_rating"":2,""staffing_rating"":4,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375367","STROUD NURSING & REHAB","375367","skilled_nursing","Medicare and Medicaid","LINCOLN","721 WEST OLIVE","STROUD","OK","74079","9189682075","","58","STROUD NURSING & REHAB LLC","","ACTIVE","1999-04-01","","","2026-07-01","true","35.7603","-96.702","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":46,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:375289","ARTESIAN HOME","375289","skilled_nursing","Medicare and Medicaid","MURRAY","1415 WEST 15TH STREET","SULPHUR","OK","73086","5806222030","","72","ARTESIAN HOME, INC.","","ACTIVE","1997-01-06","","","2026-07-01","true","34.5121","-96.986","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":49.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""ELMBROOK MANAGEMENT COMPANY"",""chain_id"":""198"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:37e624","CALLAWAY NURSING HOME","37E624","skilled_nursing","Medicaid","MURRAY","1300 WEST LINDSEY","SULPHUR","OK","73086","5806222416","","86","Legal Business Name Not Available","","ACTIVE","2015-10-28","","","2026-07-01","true","34.5353","-96.989","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":34.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375324","CHEROKEE COUNTY NURSING CENTER","375324","skilled_nursing","Medicare and Medicaid","CHEROKEE","1504 NORTH CEDAR AVENUE","TAHLEQUAH","OK","74464","9184563456","","110","CHEROKEE COUNTY NURSING CENTER INC","","ACTIVE","1998-01-01","","","2026-07-01","true","35.932","-94.958","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":105.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":3,""staffing_rating"":3,""chain_name"":""CENTRAL ARKANSAS NURSING CENTERS"",""chain_id"":""129"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375124","SEQUOYAH POINTE SKILLED NURSING AND THERAPY","375124","skilled_nursing","Medicare and Medicaid","CHEROKEE","614 E CHERRIE STREET","TAHLEQUAH","OK","74465","9184562573","","125","EAST SHAWNEE NURSING CENTER L L C","","ACTIVE","1992-08-04","","","2026-07-01","true","35.9144","-94.962","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Partnership"",""average_residents_per_day"":58.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":1,""staffing_rating"":3,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375185","UNIVERSITY PARK SKILLED NURSING AND THERAPY MEMORY","375185","skilled_nursing","Medicare and Medicaid","CHEROKEE","1201 NORTH VINITA AVENUE","TAHLEQUAH","OK","74464","9184566181","","139","UNIVERSITY NORTHWEST LLC","","ACTIVE","1994-09-01","","","2026-07-01","true","35.9262","-94.973","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Partnership"",""average_residents_per_day"":47.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":4,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375328","TALIHINA MANOR","375328","skilled_nursing","Medicare and Medicaid","LE FLORE","FIRST & EMMERT STREET","TALIHINA","OK","74571","9185672279","","69","TALIHINA MANOR LLC","","ACTIVE","1997-11-05","","","2026-07-01","true","34.7528","-95.033","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":27.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""BGM ESTATE"",""chain_id"":""78"",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:375446","HERITAGE SKILLED NURSING AND THERAPY","375446","skilled_nursing","Medicare and Medicaid","POTTAWATOMIE","201 WEST WALNUT","TECUMSEH","OK","74873","4055982167","","100","TECUMSEH OPERATIONS, LLC","","ACTIVE","2003-10-09","","","2026-07-01","true","35.2608","-96.938","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":63.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375429","TEMPLE MANOR NURSING HOME","375429","skilled_nursing","Medicare and Medicaid","COTTON","100 WEST GREEN AVENUE","TEMPLE","OK","73568","5808256336","","48","SOUTHWEST LTC - TEMPLE LLC","","ACTIVE","2003-01-03","","","2026-07-01","true","34.2636","-98.231","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":39.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":""SOUTHWEST LTC"",""chain_id"":""481"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375302","BLUE RIVER HEALTHCARE, INC","375302","skilled_nursing","Medicare and Medicaid","JOHNSTON","1105 EAST MAIN","TISHOMINGO","OK","73460","5803712636","","70","BLUE RIVER HEALTHCARE INC.","","ACTIVE","1997-05-01","","","2026-07-01","true","34.2306","-96.665","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":36.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""ELMBROOK MANAGEMENT COMPANY"",""chain_id"":""198"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375168","Ambassador Manor Nursing Center","375168","skilled_nursing","Medicare and Medicaid","TULSA","1340 East 61St Street","TULSA","OK","74136","9187438978","","171","AMBASSADOR OPERATIONS LLC","","ACTIVE","1994-05-01","","","2026-07-01","true","36.0753","-95.966","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Partnership"",""average_residents_per_day"":128.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":3,""shortstay_qm_rating"":1,""staffing_rating"":4,""chain_name"":""BRIDGES HEALTH"",""chain_id"":""91"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
