facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"ca-cdss-rcfe:306005224","NORA'S RESIDENCE CARE","306005224","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","1923 W CHATEAU AVE","ANAHEIM","CA","92804","(714) 322-6480","","6","NORA'S RESIDENCE CARE","NORA, PETER","CLOSED","10/6/2016","6/24/2020","22","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603625","NORA'S RESIDENCE CARE OF CERRITOS","198603625","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","19627 WIERSMA AVE","CERRITOS","CA","90703","(714) 322-6480","","6","NORA'S RESIDENCE CARE","NORA, PETER","LICENSED","3/1/2023","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306005273","NORA'S RESIDENCE OF PLACENTIA","306005273","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","1217 WARREN STREET","PLACENTIA","CA","92870","(714) 203-1327","","6","NORA'S RESIDENCE CARE INC","DIMAANO, EUPHROSYNE","LICENSED","9/13/2017","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:415600819","NORCAL CARE HOME II","415600819","assisted_living","RESIDENTIAL CARE ELDERLY","SAN MATEO","1706 BORDEN STREET","SAN MATEO","CA","94403","(650) 376-3461","","4","NORCAL CARE HOMES, INC.","ISRAEL WEI","LICENSED","8/5/2010","","14","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565802455","NORMA J'S HOME FOR THE ELDERLY II, THE","565802455","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","73 MARIMAR ST","THOUSAND OAKS","CA","91360","(805) 852-5511","","6","TIEDE SENIOR CARE INC","TIEDE, LORETTA LOUISE","LICENSED","8/23/2017","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565850328","NORMA J'S HOME FOR THE ELDERLY III, THE","565850328","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","118 W COLUMBIA RD","THOUSAND OAKS","CA","91360","(805) 870-4886","","6","TIEDE SENIOR CARE, INC.","TIEDE, LORETTA LOUISE","LICENSED","1/23/2023","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565801532","NORMA J'S HOME FOR THE ELDERLY, THE","565801532","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","142 W. COLUMBIA ROAD","THOUSAND OAKS","CA","91360","(818) 422-7667","","6","TIEDE SENIOR CARE, INC.","LORETTA LOUISE TIEDE","LICENSED","11/29/2007","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700194","NORRIS SENIOR HOME","342700194","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","4184 ENGLE ROAD","SACRAMENTO","CA","95821","(916) 571-5650","","6","VON VEGA LLC","VERA, NAZARINA DE","LICENSED","11/21/2017","","27","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:347003842","NORTH AVENUE RETREAT","347003842","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5214 NORTH AVENUE","CARMICHAEL","CA","95608","(916) 705-3729","","6","NORA'S HOME CARE INC.","KARL RAMOS","CLOSED","12/21/2007","10/25/2022","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:347003843","NORTH AVENUE VILLA","347003843","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5216 NORTH AVENUE","CARMICHAEL","CA","95608","(916) 705-3729","","6","NORA'S HOME CARE INC.","KARL RAMOS","CLOSED","3/19/2009","10/31/2022","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374604149","NORTH COUNTY CARE HOME","374604149","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","15042 AMSO ST","POWAY","CA","92064","(858) 842-4608","","6","NEW WORLD SENIOR LIVING, INC.","CAMPAS, CARMEN","CLOSED","6/25/2019","9/11/2024","8","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:371881571","NORTH COUNTY CASA","371881571","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","657 W 15TH AVE","ESCONDIDO","CA","92025","(442) 277-4360","","6","NORTH COUNTY CASA INC","CID MARI DEE SANDRA","LICENSED","1/6/2025","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374603738","NORTH COUNTY COTTAGE","374603738","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","221 W 6TH AVE","ESCONDIDO","CA","92025","(760) 743-7133","","13","NORTH COUNTY COTTAGE INC","MARI DEE SANDRA CID","LICENSED","7/31/2017","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374604918","NORTH COUNTY HOMECARE4YOU","374604918","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","12212 OLD STONE ROAD","POWAY","CA","92064","(630) 901-0272","","6","ROSEMARIE G BROCKMEIER","BROCKMEIER, ROSEMARIE","PENDING","","","8","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:371881520","NORTH COUNTY VILLA","371881520","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","1519 ANTHONY HEIGHTS DRIVE","ESCONDIDO","CA","92026","(760) 317-5220","","6","NORTH COUNTY VILLA, INC","CID, MARI DEE SANDRA C.","LICENSED","7/26/2024","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610660","NORTH HILLS CARE","197610660","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","9332 ODESSA AVENUE","NORTH HILLS","CA","91343","(818) 653-9371","","6","NORTH HILLS CARE","HARUTYUNYAN, LILIT","LICENSED","12/5/2024","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197609046","NORTH HILLS CHALET LLC","197609046","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","15731 LEMARSH ST","NORTH HILLS","CA","91343","(818) 891-9186","","6","NORTH HILLS CHALET LLC","SHIRIKCHAYAN, MELISA","CLOSED","11/8/2017","7/7/2021","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610821","NORTH HILLS SENIOR LIVING","197610821","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","9742 HASKELL AVE","NORTH HILLS","CA","91343","(818) 926-9992","","6","NORTH HILLS SENIOR LIVING","PALEZYAN, ANI","PENDING","","","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610277","NORTH HILLS VILLA","197610277","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","16437 PARTHENIA ST","NORTH HILLS","CA","91343","(424) 444-9998","","6","NORTH HILLS VILLA","TER-ARSENYAN, ARSEN","LICENSED","10/27/2022","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374604081","NORTH LA COSTA ASSISTED LIVING, LLC","374604081","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","7623 PRIMAVERA WAY","CARLSBAD","CA","92009","(760) 632-7290","","6","NORTH LA COSTA ASSISTED LIVING LLC","BOSKOSKI, DEJAN","LICENSED","8/29/2019","","8","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:336406400","NORTH LAKE HOME","336406400","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","30002 NORTH LAKE DRIVE","LAKE ELSINORE","CA","92530","(951) 219-6095","","6","RONA M . JULIANO","RONA JULIANO","CLOSED","7/17/2002","2/3/2023","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197603823","NORTH LAKE VILLAS INC.","197603823","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","2851 N. LAKE AVE","ALTADENA","CA","91001","(626) 398-8668","","30","NORTH LAKE VILLAS, INC.","NOURIT BRAUN","LICENSED","8/30/2002","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700913","NORTH OAK VILLA LLC","342700913","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","4613 NORTH AVENUE","SACRAMENTO","CA","95821","(916) 696-0227","","6","NORTH OAK VILLA LLC","NEDELCU, TIMOTHY","CLOSED","1/4/2021","4/1/2021","27","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:195850293","NORTH RESIDENTIAL CARE INC","195850293","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","7846 AGNES AVE","NORTH HOLLYWOOD","CA","91605","(818) 404-0290","","6","NORTH RESIDENTIAL CARE INC","DURGARYAN, REBEKA","LICENSED","4/12/2023","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:366402510","NORTH SAN ANTONIO SENIOR CARE CORP","366402510","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","1738 NORTH SAN ANTONIO AVENUE","UPLAND","CA","91784","(909) 931-2121","","6","NORTH SAN ANTONIO SENIOR CARE CORP","SCHWARCZ, ERIC","CLOSED","8/19/1998","9/16/2022","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:366403161","NORTH SAN ANTONIO SENIOR CARE II","366403161","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","938 W. 22ND STREET","UPLAND","CA","91784","(909) 931-2123","","6","NORTH SAN ANTONIO SENIOR CARE CORP.","SCHWARCZ, ERIC","LICENSED","9/23/1999","","56","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700805","NORTHERNCARE FACILITY","342700805","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5016 WATERBURY WAY","FAIR OAKS","CA","95628","(530) 762-8199","","6","NORTHERNCARE FACILITY LLC","WOODWARD, ROSE BALURO","LICENSED","6/23/2020","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:247206765","NORTHLAKE VILLA","247206765","assisted_living","RESIDENTIAL CARE ELDERLY","MERCED","3763 N LAKE ROAD","MERCED","CA","95340","(209) 761-2180","","13","VIENGSAVANH SITHIRAJVONGSA","SITHIRAJVONGSA,VIENGSAVANH","CLOSED","6/4/2014","2/23/2022","24","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:315002963","NORTHPARK MANOR","315002963","assisted_living","RESIDENTIAL CARE ELDERLY","PLACER","1525 NORTHPARK DR","ROSEVILLE","CA","95747","(916) 849-7327","","6","JACOB HERITAGE INC.","IACOB, GEORGETA","LICENSED","1/5/2023","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610524","NORTHRIDGE BOARDING CARE","197610524","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","8754 WINNETKA AVENUE","NORTHRIDGE","CA","91324","(818) 795-2953","","6","NORTHRIDGE BOARDING CARE","DANIELYAN, RENA","LICENSED","6/19/2024","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610711","NORTHRIDGE COMMUNITY BOARDING CARE INC.","197610711","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","8928 WHITAKER AVE","NORTHRIDGE","CA","91343","(323) 640-3016","","6","NORTHRIDGE COMMUNITY BOARDING CARE INC.","HARUTYUNYAN, ARMINE","LICENSED","2/20/2025","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197604966","NORTHRIDGE GARDEN VILLA","197604966","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","10926 RESEDA BLVD.","NORTHRIDGE","CA","91326","(818) 360-1333","","6","FRANCISCO & ANITA ORTIZ","ANITA ORTIZ","LICENSED","10/3/2003","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197609788","NORTHRIDGE GARDENS BOARD & CARE, INC.","197609788","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","18915 LIEDAN ST","NORTHRIDGE","CA","91324","(818) 917-5104","","6","NORTHRIDGE GARDENS BOARD & CARE, INC.","KHACHATUROVA, GAYANE","LICENSED","6/24/2019","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197605610","NORTHRIDGE GOLDEN NEST 2","197605610","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","19240 PRAIRIE ST.","NORTHRIDGE","CA","91324","(818) 472-2366","","6","NORTHRIDGE GOLDEN NEST INC.","GALIT PELED","CLOSED","5/27/2004","1/17/2021","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197606829","NORTHRIDGE GOLDEN NEST 3","197606829","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","19127 PRAIRIE STREET","NORTHRIDGE","CA","91324","(818) 886-5856","","6","NORTHRIDGE GOLDEN NEST, INC.","GALIT PELED","CLOSED","10/17/2006","1/7/2022","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197600961","NORTHRIDGE RETIREMENT VILLA","197600961","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","18907 LIGGETT STREET","NORTHRIDGE","CA","91324","(818) 203-9411","","6","MANZANO, MARTIN & LANI","STEPHANIE FLORES","LICENSED","8/30/1996","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197603012","NORTHRIDGE RETIREMENT VILLA, LLC","197603012","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","18901 LIGGETT ST","NORTHRIDGE","CA","91324","(818) 203-9411","","6","NORTHRIDGE RETIREMENT VILLA, LLC","STEPHANIE FLORES","LICENSED","10/19/2000","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610025","NORTHRIDGE VALLEY SENIOR LIVING","197610025","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","8700 LINDLEY AVENUE","NORTHRIDGE","CA","91325","(818) 886-5181","","110","PACIFICA SOMERFIELD LLC; NORTHRIDGE SL MGR LLC","KAREN MARIN","LICENSED","8/12/2020","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197606530","NORTHRIDGE VILLA","197606530","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","10929 RESEDA BLVD.","NORTHRIDGE","CA","91326","(818) 832-8261","","6","ANGLIA BAUTISTA","ANITA ORTIZ","CLOSED","1/3/2006","8/20/2020","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610263","NORTHRIDGE VILLA","197610263","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","17398 PARTHENIA","NORTHRIDGE","CA","91325","(424) 444-9998","","4","NORTHRIDGE VILLA, INC.","TER-ARSENYAN, ARSEN","CLOSED","10/26/2022","9/30/2024","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197607133","NORTHRIDGE VILLA FOR ELDERLY, INC.","197607133","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","8419 YOLANDA AVENUE","NORTHRIDGE","CA","91324","(818) 812-9599","","6","NORTHRIDGE VILLA FOR ELDERLY, INC.","ROBIN CRUZ-BRADLEY","CLOSED","9/12/2007","7/9/2020","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610006","NORTHRIDGE VILLA FOR ELDERLY, INC.","197610006","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","8419 YOLANDA AVENUE","NORTHRIDGE","CA","91324","(818) 812-9599","","6","NORTHRIDGE VILLA FOR ELDERLY, INC.","WIJERATHNA, RONIKA","CLOSED","7/9/2020","7/26/2023","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:107208886","NORTHWEST VILLA","107208886","assisted_living","RESIDENTIAL CARE ELDERLY","FRESNO","542 W. BROWNING AVE","FRESNO","CA","93704","(559) 448-8964","","6","EVERGREEN RESIDENTIAL CARE HOMES, INC.","ROYCHOUDURY, MINAKSHI","CLOSED","12/21/2018","10/2/2023","24","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:107209360","NORTHWEST VILLA","107209360","assisted_living","RESIDENTIAL CARE ELDERLY","FRESNO","542 W. BROWNING AVENUE","FRESNO","CA","93704","(559) 448-8964","","6","EVERGREEN LIFE CARE HOMES, INC.","ROYCHOUDHURY, MINAKSHI","LICENSED","10/3/2023","","24","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306004514","NORTHWOOD CARE HOME","306004514","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","7 BRAGG","IRVINE","CA","92620","(949) 653-5742","","6","TURTLE ROCK CARE HOME, INC.","TERESA ALPUERTO","LICENSED","8/1/2013","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603727","NORWALK VILLAS I","198603727","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","12121 164TH ST","NORWALK","CA","90650","(562) 229-9957","","6","NORWALK VILLAS, INC.","WOOD, CHERIE","LICENSED","8/30/2024","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603728","NORWALK VILLAS II","198603728","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","15218 WILDER AVENUE","NORWALK","CA","90650","(562) 219-7402","","6","NORWALK VILLAS, INC.","WOOD, CHERIE","LICENSED","8/30/2024","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:107209606","NORWICH ELDER CARE, LLC.","107209606","assisted_living","RESIDENTIAL CARE ELDERLY","FRESNO","2963 E NORWICH AVE","FRESNO","CA","93726","(925) 922-4561","","6","NORWICH ELDER CARE, LLC","ARAGON, LEILANI","PENDING","","","24","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:435202302","NORWOOD CREEK RESIDENTIAL FACILITY LLC","435202302","assisted_living","RESIDENTIAL CARE ELDERLY","SANTA CLARA","3267 PADILLA WAY","SAN JOSE","CA","95148","(408) 238-6992","","6","NORWOOD CREEK RESIDENTIAL FACILITY LLC","VIOLETA S. DUMO","LICENSED","4/2/2013","","26","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306005840","NOTHING HILLS GUEST HOME LLC","306005840","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","13901 HEWES AVENUE","SANTA ANA","CA","92705","(657) 267-0067","","6","NOTHING HILLS GUEST HOME LLC","MIRABUENO, MARIA","LICENSED","8/28/2020","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
